header,user,body,title
anxiety,Quinlan12,"My withdrawal symptoms when I stopped taking Ropinerole were hot flashes, sweats,  , shaking, head pressure and brain fog. It is a month since I stopped and still have these symptoms, although they are not as bad.  Anyone have these types of symptoms and if so, how long did they last.",withdrawal from Ropinerole 
anxiety,Missus835,Thoughts please and my   is telling me to postpone.,Esophageal Scope - Anxiety is Ramping Up
anxiety,lynstone60,,Health anxiety 
anxiety,Cimmy,"what a day to have a flare of my  , I’ve been working myself up for a couple of day and I feel terrible today. I have to go to my sons who live about an hours drive away, how am I going to survive the journey and the day.",anxiety flare up
anxiety,Geodog,"I do not see any improvement in depression or  . When I asked him, he suggested switching out gabapentin. He wants me to take Buspar with Sertraline. I am looking for info on how this combo does.

Thanks","gabapentin, Buspar, and sertraline"
anxiety,moggie8,Hiam in a sensitized nervouse system and some say excercising makes them worse as excercise is still stress on the body do some I know if u have normal   excercise is great but what if u are highly sensitized can anyone share,Exercise
anxiety,Howto,Has anyone experienced feelings of   whilst taking Bisoprolol?  These churning feelings come on about 1 hour after taking it and lasts most of the day.  They have gone by the evening but it wears me out.  It is anxious feelings without anxious thoughts.,bisoprolol
anxiety,BlueSon808,"I experience intrusive thoughts that trigger some of the worst  /panic attacks I’ve ever experienced. I’ve even reached a point where I’m convinced these thoughts are true. Currently medicated and seeing a therapist twice a week, but I’m drowning as of late in my  .",Feeling Heavy
clinical-depression,raoulmaher,"So today ( 24-05-2022 ) at last , a human clinical trial of something that looks promising - However I don't see Prostate Cancer in the list !!
LOS ANGELES — A new cancer-killing virus is entering clinical trials after tests show it can successfully shrink advanced tumour's. Researchers at City of Hope",Cancer-killing virus ( CF33-hNIS ) - Human trials begin ! today
clinical-depression,pjoshea13,"Many will have seen the piece by Mary Clare Fischer in the Malecare newsletter [1]; below is the link to the published paper [2].
""Men with advanced prostate cancer and their use of abiraterone or enzalutamide were identified in a 20% sample of the 2010-2017 national Medicare claims. 
""The primary composite",Re: Safety of Zytiga & Xtandi
clinical-depression,Lookingforhope20100,So me and my bf have been having issues and he messes with my mind and for awhile I thought he was cheating on me because he moved back in with his ex wife. Well today I'm the cheater I feel so bad and this might be a mistake but I'm not going to tell him because my life is falling apart right now and,Feeling guilty
clinical-depression,cujoe,"As most here know, Immunotherapies have not so far proven to be especially effective in PCa. Here is info on a new viral agent that, while not targeting PCa specifically, is starting clinical trials focused on [i]""Metastatic or Advanced Solid Tumours (MAST)""[/i]. With 100 participants, it will hopefully","New Trial: A Study of CF33-hNIS (VAXINIA), an Oncolytic Virus, as Monotherapy or in Combination With Pembrolizumab in Adults With MAST"
clinical-depression,skyasll,"Melissa Beiner, MD, Biohaven Pharmaceuticals, Inc., New Haven, CT, discusses the findings of a Phase II/III clinical trial (NCT02960893) of troriluzole in patients with spinocerebellar ataxia. Following the demonstration of troriluzole’s ability to attenuate disease progression in a 48-week open-label",Phase II/III trial of troriluzole in spinocerebellar ataxia
clinical-depression,Djh64,My name is Donna and I am going through a really bad time at the moment with anxiety and depression. My gp has put me on 20mg of citalopram but at the moment I have got worse with my anxiety but I have only been on medication for 11 days.can anyone tell me do things get better?.,Anxiety and depression 
clinical-depression,PDWarrior1900,"https://www.4dpharmaplc.com/en/newsroom/press-releases/fda-clearance-ind-mrx0005-and-mrx0029-parkinsons-disease
About MRx0005 and MRx0029
MRx0005 and MRx0029 are oral single strain Live Biotherapeutic products in development for the treatment of neurodegenerative conditions such as Parkinson’s disease",4D pharma announces FDA clearance of IND application for Live Biotherapeutics MRx0005 and MRx0029 for the treatment of Parkinson’s disease
clinical-depression,John_morris71,"While the clinical trial in the article does not target PD, some interesting facts that may be related to PD. (Inflammation).

 Will leave to you guys to infer, especially something related Parkin-mediated Mitophagy and how it is affected in PD patients



https://www.cell.com/cell-reports-medicine/fulltext",Some Interesting Information -  Parkin-mediated Mitophagy
clinical-depression,joshuap001,"Hi Everyone,
I am sufferer of asthma, and it has been brought to my attention as to whether the effectiveness of specific breathing techniques vs medication could assist in increasing lung capacity.
Breathing techniques:
Some sources suggest that breathing exercises can help alleviate asthma symptoms",What are your thoughts on breathing techniques vs medication?
clinical-depression,joshuap001,"Hi Everyone,
I am sufferer of asthma, and it has been brought to my attention as to whether the effectiveness of specific breathing techniques vs medication could assist in increasing lung capacity.
Breathing techniques:
Some sources suggest that breathing exercises can help alleviate asthma symptoms",What are your thoughts on breathing techniques vs medication?
clinical-depression,Joey40,"I had a PSMA scan in late Nov 2021. A few bone mets and lymph nodes in abdominal area. I had been on just Eligard for 2 years. And before that Lupron and Casodex since 2011 with some vacation time in between and a year, 2017, in a clinical trial using estrodoil applied by applying to shoulders daily.",Nubequa Failing?
clinical-depression,D-Mi,Hi all. I have depression and anxiety and have not been able to sleep for the longest time.  I used to take 50mg trazadone but it doesn’t work. My psych prescribed me 150mg all the way to 300mg and said it’s normal and not to worry about the dose.  I’ve been taking anywhere from 100 to 150mg and sometimes,Trazadone and Prozac questions
clinical-depression,Clovermoe,I have been having a very severe bout of anxiety and depression.  The idea of eating food at all makes me anxious and sick.  This all started after a brief illness that spiraled into a deep depression.  I am on day 8 of Zoloft and having terrible side effects.  I feel so sad and feel like I just can’,Depression and no appetite
clinical-depression,shueswim,"To recap briefly - 65YO, G9 PCa, RP in '16 followed by RT/ADT. BCR in '18...detected in pelvic LNs via PSMA clinical trial. Then RT to that region and 18 months of ADT. No treatment since that ended June '20. Undetectable PSA from Jan '19 thru Oct '21. PSA creeping up from 0.03 in Oct '21 to 0.20 in",Any association between rising PSA and falling T during BCR?
clinical-depression,MantisMan,Hi all. Taking my first steps into getting help with my depression. They’ve suggested Sertraline as a start. What is everyone’s experience with it? I’m worried about things getting worse at the start and some of the side effects are things I already suffer with; lack of sleep etc,How well does Sertraline work?
clinical-depression,SandiC,"I am sorry this is so long. I really wanted to document and share my journey and remind everyone to be very careful, thoughtful and educated. COVID is no joke!
I was diagnosed with Chronic Lymphocytic Leukemia (CLL) in July, 2015. Started a clinical trial of Acalabrutinib (Calquence) in July, 2016 at","MY JOURNEY: COVID, EVUSHELD, PAXLOVID and CLL"
clinical-depression,Twitch7119,So I'm just looking for what hows say about their anxiety and depression. I've been battling anxiety and depression for 19 years now. I've have highs and very low lows. I talk to a therapist once a week and I've been on every anti anxiety medication there is and it does help but I always wonder will,Does it ever get better.?
clinical-depression,jazj,"One of the biggest challenges of PCa treatment is eventual drug resistance. I've been thinking that maybe Oncologists may have their thinking locked in a box.  This is understandable as most take a conservative approach probably, recommending what is ""tried and true."" So to speak.  So I was thinking,",Preventing Drug Resistance - Thinking Outside The Box - PRINT Phase 2 Study
clinical-depression,Georgie17,I haven’t posted for some time as 2021 was a year of investigation and procedures. I am pregnant again after my 10th transfer with one baby. Still early days - currently 10 +4. I had to move from progynova to zumenon due to supply issue. I would love to hear how many zumenon per day you were on and when,Zumenon and when did you stop
clinical-depression,pollymacchili,"Good morning to all in the best support group team ever!  Anybody out there participating in a clinical trial research study and then getting billed for part  of the cost of  it???
After your insurance coverage has been claimed and paid to your provider, do any of you then get billed  for any remaining",Clinical Trials: costs passed to the patient?
post-traumatic-stress-disorder-ptsd,Lucyw22,I'm new here. I decided to try something new and seek out online support for 2022. I've felt like I've always suffered from depression most of my life. I've tried therapy in the past (I feel like I need it again) and been on a few different anti-depressant's. I don't feel like the anxiety or anti-depressant,I hope it gets better...another year just started
post-traumatic-stress-disorder-ptsd,busygardener,"Happy new year,Has anyone had this experience was put on colomycin nebs but after 3+weeks hot chest tightness and breathlessness.Spoke to consultant who said stop colimycin and have 5 dag course of steroids,this was beginning of december.Steroids helped a little but my asthma is  now bad .Have had it",Asthma and colomycin
post-traumatic-stress-disorder-ptsd,NerevousLady46,Has anyone who suffer from depression anxiety past old bi polar personality disorder and panic disorder which is what I have has anybody ever found relief from canabis?? Not s crazy amount omg no just like my husband tells me sometimes one puff will do wonders I never have out of fear but part of me,Just curious please 
post-traumatic-stress-disorder-ptsd,Theloudone,"For those of us struggling/dealing with these, how do you cope and prepare for situations that induce panic? 
Mostly every time I leave the house I have panic attacks. I hate that this stops me from doing things that I used to love. 
I’m going to a concert in a few weeks and I’m trying to get myself","Agoraphobia, panic disorder, panic attacks "
post-traumatic-stress-disorder-ptsd,Starrlight,"What do you wish someone would tell you? Tell it to yourself. Give yourself a pep talk when you are feeling down.
I’ll start...
I’m a hard worker
I have got it together as best I can 
I have so much love to share 
I am a good problem solver 
I am creative
I care so much about other people and animals",Pep talk 
post-traumatic-stress-disorder-ptsd,Hidden,"So every night when I go to bed I say to God ‘God, if you are not going to let me get well then please just take me’.....
Anyone else ever feel like you will just never beat the anxiety, depression, ocd, ptsd or whatever you are dealing with?",My Deal with God
post-traumatic-stress-disorder-ptsd,Rando21,Anyone have any research or stories about whole body cryotherapy and CLL?  I tried a 3 minuet liquid nitrogen cryotherapy today.  My thinking was cold  supposedly induces DNA repair and I doubt cold could do any real harm.  I searched the site but didn’t see anything directly addressing  this type of,Full Body Cryotherapy 
post-traumatic-stress-disorder-ptsd,Serena827,"Hello.  I’m new here.  Struggling with anxiety and depression.  I have had a lot of losses (mom, dad, sister and brother) and I am very fearful of my own mortality and loosing someone else.  I have a lot to be grateful for but can’t seem to shake the negative thoughts.  Wake up fearful.   
Thanks",Any one else have these struggles? 
post-traumatic-stress-disorder-ptsd,tagaxel,This is the 12th day after my second reduction in Mirapex. My first production was from 0.5 mg to 0.375 mg. I only had three bad days out of three weeks. But my second reduction went from 0.3752 mg to 0.25 mg and I am having serious difficulties - very serious difficulties. Do these usually go away after,Mirapex pramipexole withdrawal taper
post-traumatic-stress-disorder-ptsd,TheResilientOne,"Hello all! 
It has been a long time for me!!! I’m getting a lot of PTSD triggers from my marital separation! I initially told my husband because my mental Health was spiraling down we needed to separate and then he told me that it’s either a divorce or stay. 
So I left. It’s been going on 60 days of",Marital Separation 
post-traumatic-stress-disorder-ptsd,BriannaC,"Hey everyone im new, however; I'm Struggling with anxiety and depression and i'm also bipolar. I have been struggling with these things most of my life. I was recently released from prison in 2018. I also struggle with codependency. Since being released and trying to get my life back on track things",Intro
post-traumatic-stress-disorder-ptsd,MateoBeach,Rapamycin (aka Sirolimus) is a very interesting drug of diverse effects. It is being explored in early trials for PC because of positive effects demonstrated in cell cultures of PC cell lines and in animal model (mice). A phase I dosing study in human PC patients demonstrated a safe profile in moderate,Considering Rapamycin
post-traumatic-stress-disorder-ptsd,Hope4me1,Anyone have any experience with Propranolol or Buspar to help with anxiety?I have been on low doses of Klonopin and Prozac for years and would like to stop taking Klonopin regularly and add Buspar to help the Prozac be more effective for me because I can’t take more than 10 mg every other day.  Do you,Propranolol and Buspar
post-traumatic-stress-disorder-ptsd,MayBallet,"How do you handle knowing you’re alone? Knowing there’s no one looking out for you? No one to care. Just no one. I lost my friends and sister to caregiving, a move, lost job and now covid. Just sitting here realizing that my impact on society is negligible at best. Who would miss me? The anxiety, depression",Alone and in a very negative place
post-traumatic-stress-disorder-ptsd,Keaney27,"Hi all, 
When I was first diagnosed with RLS a few years back, I was also sent on a sleep study which showed I suffer from PLMS in the night too. 
However, over the last month or two, I have been getting random twitches in my hands, legs and arms (mostly on the left side).  I always assumed that PLMS",Random Twitches 
post-traumatic-stress-disorder-ptsd,Hidden,"A single-center, randomized, placebo-controlled study finds that low-dose niacin supplementation improves motor function in US Veterans with #Parkinsons; N=47, 6 months double blind followed by 6 months open label; Treatment well tolerated.

""Niacin is, therefore, a promising choice as an adjunct therapy","Low-Dose Niacin Supplementation Improves Motor Function in US Veterans with Parkinson’s Disease: A Single-Center, Randomized, Placebo-Contro"
post-traumatic-stress-disorder-ptsd,saraoutwest,Had a very scary episode yesterday two hours after taking my meds (1/2 senemit and eighth of tsp 99% mucuna) Started with blurred vision like there was grey smoke in the room.  My pupils dilated so large as if I was a junkie. This lasted for about 4 hrs. Felt otherwise normal (apart from freaking out,Enlarged dilated pupils
post-traumatic-stress-disorder-ptsd,HangTough,"Hi All, I live in the UK and have been diagnosed with both Major depressive disorder, and Bipolar Disorder since age 18 when I was forced to leave University due to depression. 
I am interested in anyone else in the UK who has been told by their local Community mental health team that they are now not",Denied treatment for severe depression and Bipolar Disorder by local NHS CMHT
post-traumatic-stress-disorder-ptsd,Maverick319,"I’ve been diagnosed with bipolar 1 with psychosis and anxiety and depression etc

I was wondering if episodes of extreme heightened anger and impulsivity is mania? 🤔 
Having a hard time accepting my diagnosis 🤷🏻‍♀️",Anger or Mania
post-traumatic-stress-disorder-ptsd,Leon1991,"Hi everyone hope you are all well and have a good Xmas, so I have been suffering with anxiety, depression and panic disorder for most my life! I’m already on a bell of a lot of medication. But lately my panic disorder has become to much to bare. When I was 18 I was prescribed venlafaxine and they where",venlafaxine 
bipolar-disorder,Chand1975,"Hi, I am man 46 years old, I have anxiety disorder and panic disorder since 2014, i I am trying to overcome many time but it come again and again I need help to come out from this",Anxiety and panic attacks 
bipolar-disorder,King52,I have tried many different SSRI's for OCD without too much luck. Currently on Lexapro which is helping my anxiety but not totally my OCD. Has anybody used Anafranil before when SSRI's didn't work for you?,Has Anafranil helped anybody with their OCD?
bipolar-disorder,Bellmore2089,"I would love to hear others' experience with hyperreflexia as result of PA. I have periods (often in the last days before my injection), when I get low-level random muscle twitches, mostly in my arms and back, then they subside. I have been found to be hyperreflexive in reflex tests since my PA diagnosis",Hyperreflexia
bipolar-disorder,Fruitsofspirit,"Hi everyone hope all is well. I've really been having anxiety,, fear, the nerves, shaking through out the body. Slept in to 1:10 pm almost 3/4 of a 24 hr. Haven't done that for years. I'm scare of it going darker place. Never want to go back to that. Sorry haven't been much to u all. I barely can  for",Trying to hang on
bipolar-disorder,Silvershine,I have been taking Folate supplements and B12 injections (every 2nd day) for 2 month now - but nor feeling much better - should I add Choline supplementation as well?,Should I be taking Choline Supplements (as well as my B12 injections and Folate supplements)
bipolar-disorder,Chino_Cherokee,"Depressed, anxious, worried, and nothing I can do today is making even the slightest difference.  I've felt a low-level anxiety attack happening for a couple days and today is a bit more intense.  I can feel my heart and my breathing isn't right.
I went for a long drive early this morning with my dogs",I haven't had this bad of a day in a pretty long time.
bipolar-disorder,Geoffa1,"Below is copied from a Google search.
For years, beta-blockers have been known to cause central nervous system (CNS) side effects, such as psychiatric conditions, bizarre and vivid dreams, sleep disturbances, delirium, psychosis, and visual hallucinations [1].22 May 2020
Following my initial PAF diagnosis",Dreaming and Beta Blockers
bipolar-disorder,Stuart_scharcarnie,Just been diagnosed with severe LVSD EF of 25% I've also got LBBB I'm male  44 yrs and really stressed out finding it hard to take it I suffer too with     has anyone else had to go through this with there heart?,SERVERE LVSD AND LOW EF
bipolar-disorder,Lefty_Epee,"In February of 2021 I had my mental health intervention. I was diagnosed with GAD, Depression Type 1 with Psychotic Features, and PTSD. As most of you know I've been trying to treat the symptoms for my anger issues, my PTSD, and my depression. Well what did I not treat? The psychosis. This is why I'm",Make Sure You Understand Your Full Diagnosis
bipolar-disorder,KERRINGTON,"I got the jab on Thursday, and was completely tremor, anxiety, and muscle tension free all Friday and Saturday. ...now everything is  back.","3rd  Pfizerjab, 3rd temporary PD remission"
bipolar-disorder,Hidden,"Last night, I experienced the worst panic attack I've ever had and it landed me in the ER because I thought I was going to die. 
One of the symptoms (personally think this is the worst one) was the feeling of depersonalization. I think it made my panic attack worse because I was confused as to what it",Panic Attacks - Depersonalization
bipolar-disorder,gwood0226,"Hello,
I am new on here. I have been dealing with anxiety pretty much all my life but has gotten extremely bad over the last 4 months. I was getting panic attacks also but I haven’t had one in a month. My doctor wants me to start Buspar. Do you or anyone you know take this and does it help? Im worried",Anxiety
bipolar-disorder,Ilovepugs123,My brother is very picky about a lot of things and I feel like he has a mental illness and it gets worse every day I honestly think he is Bipolar because it runs in my family and he has signs of it and he has issues sleeping so I feel like he has     but I just don't know what to do I am,This is Sucks!!
bipolar-disorder,FabulousFlamingo,"Hey everyone 
As I posted a few days ago about  being anxious I got signed off for three weeks sick and am taking diazepam 2mg to help me sleep each night. I've had two nights of decent sleep but I feel so rubbish the whole day after, drowsy, slow, uncoordinated and really can't be bothered to actually",Anyone else been on diazepam?
bipolar-disorder,lewis1,"Former Met. Police officer, retired 1989m married with large family now suffers with long term PTSD and other anxiety issue's. Has had some previous council/group help/guidance. but did not succeed indeed failed. Since then has developed his own way to prevent anxiety, depression, suicidal thoughts by","seeking advice/friend for a good man, willing to listen in return."
bipolar-disorder,ADAATeamLise,"Depression is a common diagnosis across the autism community.  In fact, over half of independent adults in the SPARK study suffer from it. SPARK and ADAA, a nonprofit that works to prevent, treat, and cure anxiety disorders and depression, co-hosted a timely and important webinar on Tuesday, October","When Autism and Depression Come Together: What We Know, How to Manage, and Key Resources"
bipolar-disorder,ali1983,"Hi,
Hope you are all ok. I have been prescribed Escitalopram but I am petrified to take it. Does anyone have any experiences etc with this medication. I am taking it for anxiety not depression. I am scared it will make me feel numb with no emotions, will I still get excited when my daughter brings me",Escitalopram 10mg
bipolar-disorder,kaypeeoh,"https://www.youtube.com/results?search_query=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D4lC_uHBJrcU
I don't know whether I'm copying this correctly.   It's a study done here in Connecticut.    It's  looking at exercise and Parkinson's Disease.  Specifically exercise at 85% of maximum heart rate.   At",Studies in exercise and PD
bipolar-disorder,NicJK,"Hi everyone, just wondering if anyone has switched from Olanzapine to Quetiapine? How did the switch go and do you prefer Quetiapine? I am having issues with Olanzapine and would like to make the switch but I'm very nervous to try",Olanzapine to Quetiapine
bipolar-disorder,Cuphead,"Greetings everyone,

I know it sounds crazy and surreal, but did you ever have the feeling of actually being afraid of your own consciousness (awareness)? Like you suddenly realize you are stuck in your body and just the fact that you are existing gives you intense panic-like anxiety. It's like you became",Hyper-aware of my existence (intense panic anxiety)
obsessive-compulsive-disorder-ocd,Kelly9898,Hi I'm new I suffer with mental health anxiety and emotionally unstable borderline personality disorder I also suffer from being an alcoholic many years ago which caused my chronic terminal pancreatitis when I was 22 I have had it ever since I am now 43 and believe me it that you know all the time what,Hi I'm kelly9898
obsessive-compulsive-disorder-ocd,Jstbcuz,I had eye surgery this past Tuesday for a retinal detachment. I have never had any problems with my eyes. Now I'm healing and having anxiety because I can't see out of my right eye yet. In freaking out thinking will this fix it? What if? What if? Has anyone else had eye surgery? Only respond with positives,Eye surgery
obsessive-compulsive-disorder-ocd,seamuspg,"Im wondering if anyone else has experienced this.
I’m really struggling to deal with this FND or whatever it is. Tonight I was laying in bed falling asleep to a Netflix show and I kept getting, in my right nostril,  a really foul sewage like smell. I obviously got up smelled my bedding smelled my clothes",Has anyone else experienced olfactory hallucinations?  Phantosmia?
obsessive-compulsive-disorder-ocd,hopelessxsailor,"it’s just having anxiety makes me feel like I’m going crazy or something. I hate it, I want to cry about it but these damn antidepressants prevent me from feeling sad. Plus they also prescribed me anxiety meds and Im to anxious to take those with my Prozacs. Prozacs and Buspar??? Idk I’m just scared",Does it actually get better? I constantly need reassurance.
obsessive-compulsive-disorder-ocd,Tambourina,"Has anyone tried EMDR to help trauma, anxiety, depression, PTSD? If so, how was your experience? I'm meeting with an EMDR therapist next week.",EMDR Therapy
obsessive-compulsive-disorder-ocd,celestw,"Hi everyone, I came on here because i need some advice. I don’t have an ED but i have struggled with disordered eating in the past. One of my really close friends is currently struggling with an ED. She always comes to me about how she’s fasting, counting her calories, restricting herself, purging, and",Helping a Friend With an ED
obsessive-compulsive-disorder-ocd,ejaji,"Having heavy n prolonged periods so was researching solutions. Came across Vitex (to balance out hormones) but no idea if it's safe for RLS because when I googled Vitex RLS I read something about it affecting dopamine receptors? Has anyone used this for their periods or any other issue, or can advise",Anyone used Vitex (Agnus castus/chasteberry) and did it help or aggravate RLS?
obsessive-compulsive-disorder-ocd,Bobbins233218,"Hello,
I’m driving myself mad again so hoping someone can help! My clinic have said to stop progynova and cyclogest at 9 weeks. I can’t get my head around how I am going from 12mg progynova one day and then none the next day! They have agreed I can stay on cyclogest until 12 weeks but my anxiety is through",Progynova & Cyclogest in FET
obsessive-compulsive-disorder-ocd,Camhanaich,"Hi all
I've not been here for a while, so apologies to one and all. 
I have been receiving PIP since October 2019. Yesterday (saturday) I received a 'brown envelope' asking to fill in my medical history, accumulate 'evidence' and send everything back to DWP or whoever they are by 29th December.

I really",'Checkup's'
obsessive-compulsive-disorder-ocd,Dreamer468,I've written a post before about a scene in which I lost 500 rupees from my pocket and feeling Depressed and Increased anxiety. It's still remaining. I told friends and others about it and all I saw was they making fun  of me and making me feel guilty. It's damn hard for 2 days. I'm afraid I might lose,Feeling guilty for a big mistake....
obsessive-compulsive-disorder-ocd,Orchid99,So I have bitten the bullet and now taking low dose Nortriptyline as recommended by my Gastro to help with the pain and spasms I get with my colonic inertia (slow transit) that effects the left section of my colon. I had been putting this med off for months because of fear and I'm not one who likes to,Slow Transit pain and possible Nortriptyline success
obsessive-compulsive-disorder-ocd,hells_bells2207,"On Saturday I completed week 5, the longer run of 20 minutes & I really enjoyed it. I posted about it & then I was advised by many to be aware that week 6 catches some people out. So I went into it with some trepidation & wonder. 
It involves 5 minute & 8 minute runs with the brisk walks in between.",W6R1: a fantastic enjoyable run 🏃‍♀️.
obsessive-compulsive-disorder-ocd,Anxiouslulu,"I've been having these every day, I'm really dizzy and out of it and it feels like I'm flashing around from moment to moment. I have bad derealization. It seems like nothing helps me when I'm like this. It's really so scary, it feels like dying and going crazy and completely losing control all at the",I'm having a panic attack 
obsessive-compulsive-disorder-ocd,BlueVibes,Lexapro or Buspar? Part of my anxiety is medicine and side effects so it’s important to me to make the right choice. My anxiety has always been manageable but recently I’ve gotten myself into a never ending spiral of anxiety and panic for about a week now and the doctor suggests lexapro but I’ve read,Recommendation?
obsessive-compulsive-disorder-ocd,Hidden,"I’ve wrote on here a few times and always value the response I get then I tend to forget about the page as life is so busy. 
I was diagnosed with postpartum psychosis after the birth of my son 3 years ago and we spent nearly two months in a mother and baby unit. Previous to his birth I had a long history",Postpartum psychosis to bipolar disorder 
obsessive-compulsive-disorder-ocd,Foreverbroken31,I can feel a panic attack is about to happen I have been feeling strange for a few days now. I feel mentally overwhelmed or drained. I feel like I'm job is not helping with me time. I need another distraction. I feel the need to run away or scream. Today feels like this panic attack will be a big one,Building up
obsessive-compulsive-disorder-ocd,NightLion,"Hi everyone. This is my first post here.

I am in my late 40s and have hated my birthday since around age 12 or 13. But that feeling has gotten even more intense over the years. Getting older is only a very small part of the problem. I can't really think of one particular sad or traumatic experience",Birthday ruins entire month
obsessive-compulsive-disorder-ocd,Joeyman,"Hello friends, welcome to this new day. Woke up today with really low energy. Had some obsessive thoughts following which I had to do some checking. Otherwise it's been okay. How has it been for you guys?",How is everyone doing today?
obsessive-compulsive-disorder-ocd,Barleythere,"I already take Lamotrigine as a mood stabilizer. I've been on that for 15 yrs. I also take levothyroxine, atorvastatin, and alprazolam. I've been on just about every antidepressant.  Dr said is not a surprise I have bipolar and not mdd. They should have ruled that when I didn't respond to anti depressant",Started Latuda a month ago
obsessive-compulsive-disorder-ocd,Luna_Love143,"Hello, I'd like to introduce myself. I'm Luna and this is my first post... I have be diagnosed and struggled with anxiety, panic disorder and major depressive disorder for 14 years now. Over the years I developed hypertension and health anxiety from a few hospital stays relating to my heart and childbirth","Hi, Newbie here"
anxiety,sidneymark70,"At the moment I take thyroxine (75 one day, 100 the next) I also take 50 mg sertraline for   and depression. I had Covid beginning October very bad after effects after and ever since have had terrible   and palpitations. Yesterday my blood pressure was raised.",anxiety/palpitations
anxiety,Scott1951,Has anyone tried treating your depression and   with low dose Ketamine through a telehealth company? I have tried just about every antidepresant there is with only moderate success.,Low Dose Ketamine
anxiety,Lindsr3,Hi I’m 26 and I suffer from depression and   and trauma. How do you usually shake the feeling of feeling lonely even when you’re not? I guess it really just comes down to feeling like no one understand us who are depressed but good at hiding it.,New to this site 
anxiety,Metastar,"My depression is only escapable by going through severe   and vice versa. I can't help but think about what I think, and think about how I think about what I think.",I've hit a wall with my mental health
anxiety,Hidden,"I just got diagnosed with OCD and am still in the mood stabilizing phase as my previous medication for   stopped working, but I am taking prozac and finding success with it. I have pretty severe   and intrusive thoughts of scary things.",Fear of hurting others
anxiety,Littlesnack,Does anyone have a way to deal with morbid  ?,Morbid anxiety 
anxiety,SOPHIA24,does   get worse after a loud noise and startled you and does it make you feel shaky or do you know if Parkinson’s makes you feel shaky after a loud noise like a slamming of the door or dropping something on the floor that makes a loud noise, anxiety and loud noises
anxiety,10616159street,"lately it’s been difficult for me to maintain my chores , I had to move to a place where I don’t know anyone I feel so alone and depressed.", Anxiety
anxiety,KittyKat2022,Ugh getting holiday   I get it every year but this year I finally want to not feel this way. The holidays tend to get me down. As a child I didn't have the best experience and so the memories tend to come up during this time of year.,Holiday Anxiety 
anxiety,mentalhealthandme,Having severe   it's important to have a place to hide and breathe. I don't really have a proper place to do that considering my situation but I've made a little garden next to the shed . Yesterday the iris bloomed so I thought I'd share 💜,Plants make me happier
anxiety,Macandcheese88,"Hello, I am new to this site and decided to take a chance due to struggling badly tonight with  , coupled with trying to prevent a panic attack from happening. I started looking for   support groups in my area without any luck and wanted to try this online route.",Newbie
anxiety,Ckd123,"Hi everyone, so I have had chest pain for many years now and over those years have had alot of tests including numerous EKG's, chest xrays, stress test, holter monitors and a calcium test score which was 0. Never any answer, have never seen a cardiologist because all my tests were normal so they didnt",Developing health anxiety due to pain
anxiety,Nothingnoted,My favorite game show is from the 70s called The Gong Show very old game show but funny has my stomach shaking so hard it takes me away from some of my depression and   for a little while I wonder if anybody else has a favorite game show that would make them crack up to .,Favorite game shows to make you laugh hard
anxiety,alxag,"I just joined this website as I was encouraged by my therapist to find a support group for my  . This is my first post and I am hoping she was right in how beneficial this could be for me. I am currently suffering from general  , panic attacks, depression, and agoraphobia.",Help dealing with anxiety 
anxiety,Henry716,My   levels are through the roof and just wanted an answer from someone. Thanks guys as always,cardiac MRI
anxiety,Buster1610,been on Steroids since last April having a bad time with weight gain and  . Started on 15mg now down to 1mg . Dr wants me to take methotrexate but I won’t see him till June . Any ideas what to do ?,can’t tolerate prednisolone side effects . I am weaning off down to 1 mg but all my pains have come back . Any ideas what to do . 
anxiety,Blackpanther46,"Taken am for a week now and been feeling worse   and bit sick off food but now I’m really tired when take it . 
how can I switch to taking at night instead safely?

Last tablets this morning at 9am so do I miss tonight but take tomorrow night and not the morning?",Advice on Sertraline Am or PM 
anxiety,guitarman49,"My PAF seems to be triggered by  . My GP and Arrhythmia Nurse have suggested Sertraline to help calm the mind. I'm also having CBT therapy  but it only helps a little.

Would be intersted in the good or bad comments you may have .  Many thanks.",PAF and Sertraline for anxiety
anxiety,alfreddy7,"anyway I'm back to my old   ways unfortunately. This time it started with a headache which I still have.

going to the dr's Tomorrow and see what kind of Migraine meds he will give me since I'm sure that's what it is, I have a history of them.",hello everyone 
anxiety,violetbunny,"I cant seem to ever find the right meds to help with my   and depression. Im anxious when I wake up and my brain is so clouded at work. 

Ive officially pushed all my friends away. I've convinced myself that I just need space. I just want to feel okay. Am I ever going to feel better.",New here
clinical-depression,bkoffman,"Hi,
Have you ever considered participating in a clinical trial? Join CLL Society on Monday, May 16 at 11am PT / 2pm ET for our webinar: Is a Clinical Trial Right for You? Dr. Adrian Wiestner from the NIH and RN Kennard from U PENN will detail the benefits and risks of participating in a clinical trial", Is a Clinical Trial Right for You?
clinical-depression,pjoshea13,"New meta-analysis below [1].
The flavonoid family (Anthocyanidins, Anthoxanthins, Flavanones, Flavanonols, Flavans, & Isoflavonoids) include members that have hormone-like properties.  ""This meta-analysis was aimed to explore the association between flavonoids intake and {hormone-related cancer} HRC",Mixed news for flavonoids.
